id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1965,84,51,19,finance,Trondheim,268,2020
1966,57,31,13,finance,Trondheim,166,1135
1967,18,7,5,finance,Trondheim,38,254
1968,87,52,17,finance,Trondheim,280,1447
1969,31,16,7,finance,Trondheim,77,510
1970,85,51,19,finance,Trondheim,272,2110
1971,61,34,16,finance,Trondheim,181,1232
1972,45,18,11,finance,Trondheim,124,622
1973,15,9,3,finance,Trondheim,29,186
1974,70,33,13,finance,Trondheim,215,1062
1975,64,39,16,finance,Trondheim,192,1080
1976,25,14,7,finance,Trondheim,58,350
1977,73,38,14,finance,Trondheim,226,1253
1978,75,28,20,finance,Trondheim,234,1365
1979,50,29,9,finance,Trondheim,141,760
1980,62,35,13,finance,Trondheim,185,1332
1981,74,32,18,finance,Trondheim,230,1317
1982,51,30,13,finance,Trondheim,145,883
1983,47,28,12,finance,Trondheim,131,861
1984,24,13,6,finance,Trondheim,55,415
1985,34,19,8,finance,Trondheim,86,620
1986,37,22,8,finance,Trondheim,96,704
1987,70,37,18,finance,Trondheim,215,1103
1988,71,37,18,finance,Trondheim,218,1423
1989,88,38,18,finance,Trondheim,284,1791
1990,16,8,3,finance,Trondheim,32,229
1991,54,27,12,finance,Trondheim,155,771
1992,36,21,7,finance,Trondheim,93,566
1993,44,26,12,finance,Trondheim,120,854
1994,37,23,9,finance,Trondheim,96,699
1995,74,28,14,finance,Trondheim,230,1413
1996,16,9,4,finance,Trondheim,32,219
1997,42,21,10,finance,Trondheim,113,616
1998,43,22,10,finance,Trondheim,117,740
1999,16,8,3,finance,Trondheim,32,167
2000,63,37,17,finance,Trondheim,188,1196
