id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1959,44,26,9,finance,Trondheim,120,908
1960,18,10,4,finance,Trondheim,38,219
1961,49,19,11,finance,Trondheim,138,758
1962,25,14,6,finance,Trondheim,58,433
1963,56,25,14,finance,Trondheim,163,1033
1964,47,24,10,finance,Trondheim,131,721
1965,90,35,19,finance,Trondheim,292,1464
1966,85,45,18,finance,Trondheim,272,1383
1967,87,38,24,finance,Trondheim,280,2022
1968,47,26,12,finance,Trondheim,131,816
1969,58,30,15,finance,Trondheim,170,1292
1970,69,42,13,finance,Trondheim,211,1132
1971,56,34,15,finance,Trondheim,163,1185
1972,90,55,17,finance,Trondheim,292,1552
1973,82,43,16,finance,Trondheim,261,1597
1974,52,29,13,finance,Trondheim,148,945
1975,74,43,17,finance,Trondheim,230,1528
1976,53,29,10,finance,Trondheim,152,901
1977,41,25,11,finance,Trondheim,110,735
1978,85,51,18,finance,Trondheim,272,1599
1979,47,25,10,finance,Trondheim,131,820
1980,72,42,18,finance,Trondheim,222,1334
1981,29,16,8,finance,Trondheim,70,426
1982,86,44,23,finance,Trondheim,276,1487
1983,21,13,6,finance,Trondheim,46,259
1984,17,9,3,finance,Trondheim,35,250
1985,85,50,18,finance,Trondheim,272,1659
1986,30,14,7,finance,Trondheim,74,423
1987,31,19,8,finance,Trondheim,77,414
1988,55,23,15,finance,Trondheim,159,832
1989,75,29,18,finance,Trondheim,234,1491
1990,41,25,9,finance,Trondheim,110,687
1991,45,21,9,finance,Trondheim,124,823
1992,39,18,11,finance,Trondheim,103,692
1993,37,20,7,finance,Trondheim,96,576
1994,63,37,16,finance,Trondheim,188,1161
1995,39,20,9,finance,Trondheim,103,621
1996,56,29,11,finance,Trondheim,163,1004
1997,71,35,17,finance,Trondheim,218,1293
1998,86,42,17,finance,Trondheim,276,1879
1999,67,38,12,finance,Trondheim,203,1214
2000,83,41,20,finance,Trondheim,265,1438
