id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1827,46,21,12,finance,Trondheim,121,1039.64
1828,50,27,12,finance,Trondheim,170,1233.54
1829,86,40,20,finance,Trondheim,239,2330.16
1830,48,28,13,finance,Trondheim,153,1345.68
1831,63,29,15,finance,Trondheim,159,1213.38
1832,29,12,9,finance,Trondheim,64,616
1833,70,39,19,finance,Trondheim,195,1899.52
1834,36,19,9,finance,Trondheim,98,869.12
1835,64,38,14,finance,Trondheim,198,1737.68
1836,27,16,6,finance,Trondheim,65,637.98
1837,79,41,21,finance,Trondheim,232,1816.08
1838,89,52,23,finance,Trondheim,227,2089.36
1839,76,45,16,finance,Trondheim,243,1687.84
1840,50,23,10,finance,Trondheim,157,1150.38
1841,29,15,7,finance,Trondheim,86,685.44
1842,18,7,4,finance,Trondheim,47,341.04
1843,71,43,15,finance,Trondheim,179,1553.16
1844,41,16,9,finance,Trondheim,111,951.72
1845,88,39,18,finance,Trondheim,310,2253.3
1846,50,25,14,finance,Trondheim,139,1370.6
1847,42,19,13,finance,Trondheim,165,1243.2
1848,53,27,14,finance,Trondheim,141,1223.88
1849,63,36,15,finance,Trondheim,175,1643.88
1850,56,34,12,finance,Trondheim,163,1385.16
1851,51,23,15,finance,Trondheim,145,1171.24
1852,16,7,4,finance,Trondheim,41,362.88
1853,88,37,19,finance,Trondheim,227,1955.52
1854,59,35,15,finance,Trondheim,125,1236.06
1855,44,22,13,finance,Trondheim,121,884.8
1856,20,11,4,finance,Trondheim,42,416.5
1857,65,28,13,finance,Trondheim,163,1632.4
1858,61,34,18,finance,Trondheim,186,1281.42
1859,15,6,3,finance,Trondheim,43,369.6
1860,66,37,16,finance,Trondheim,198,1366.12
1861,58,23,13,finance,Trondheim,183,1368.64
1862,70,40,21,finance,Trondheim,231,1723.96
1863,76,36,20,finance,Trondheim,250,1903.44
1864,62,29,18,finance,Trondheim,220,1693.86
1865,22,12,5,finance,Trondheim,65,447.72
1866,78,45,20,finance,Trondheim,275,2242.24
1867,17,9,4,finance,Trondheim,45,432.6
1868,61,28,15,finance,Trondheim,156,1499.68
1869,67,34,20,finance,Trondheim,217,1592.36
1870,47,26,13,finance,Trondheim,163,1276.24
1871,82,37,20,finance,Trondheim,244,1809.78
1872,63,30,18,finance,Trondheim,225,1554
1873,48,24,13,finance,Trondheim,147,1213.8
1874,64,30,17,finance,Trondheim,145,1320.9
1875,46,22,13,finance,Trondheim,184,1224.72
1876,55,27,16,finance,Trondheim,196,1303.4
1877,33,15,8,finance,Trondheim,80,627.2
1878,26,11,7,finance,Trondheim,76,646.8
1879,56,29,16,finance,Trondheim,191,1272.6
1880,84,49,18,finance,Trondheim,283,1902.6
1881,71,34,21,finance,Trondheim,234,1993.32
1882,89,47,19,finance,Trondheim,328,2300.2
1883,23,11,6,finance,Trondheim,89,610.4
1884,46,19,11,finance,Trondheim,126,1010.8
1885,71,35,21,finance,Trondheim,304,2115.82
1886,30,13,7,finance,Trondheim,65,560
1887,47,22,12,finance,Trondheim,147,1247.4
1888,72,41,20,finance,Trondheim,256,1880.62
1889,55,24,15,finance,Trondheim,154,1500.24
1890,63,33,18,finance,Trondheim,220,1659.84
1891,32,15,6,finance,Trondheim,89,727.16
1892,41,18,12,finance,Trondheim,117,795.2
1893,62,30,16,finance,Trondheim,214,1542.24
1894,69,36,14,finance,Trondheim,202,1616.02
1895,83,46,25,finance,Trondheim,190,1832.6
1896,87,44,22,finance,Trondheim,327,2441.88
1897,40,18,11,finance,Trondheim,116,1101.24
1898,33,19,9,finance,Trondheim,91,811.3
1899,17,7,5,finance,Trondheim,57,458.78
1900,72,34,20,finance,Trondheim,286,1905.12
1901,79,37,17,finance,Trondheim,257,1955.1
1902,21,10,6,finance,Trondheim,69,549.08
1903,56,27,15,finance,Trondheim,134,1166.2
1904,33,14,8,finance,Trondheim,81,631.4
1905,17,8,5,finance,Trondheim,55,457.8
1906,54,25,14,finance,Trondheim,140,1145.76
1907,75,45,18,finance,Trondheim,182,1796.76
1908,45,19,12,finance,Trondheim,140,968.24
1909,32,15,7,finance,Trondheim,74,695.52
1910,39,21,8,finance,Trondheim,151,1085.28
1911,50,21,12,finance,Trondheim,187,1347.92
1912,47,24,10,finance,Trondheim,176,1224.72
1913,26,11,6,finance,Trondheim,70,511.7
1914,32,14,7,finance,Trondheim,66,638.12
1915,15,7,4,finance,Trondheim,37,316.68
1916,84,39,23,finance,Trondheim,245,2330.16
1917,61,27,14,finance,Trondheim,170,1256.64
1918,29,17,7,finance,Trondheim,99,860.72
1919,18,8,4,finance,Trondheim,58,441
1920,44,18,9,finance,Trondheim,86,805.14
1921,59,24,16,finance,Trondheim,175,1649.34
1922,86,50,20,finance,Trondheim,321,2380.56
1923,43,22,12,finance,Trondheim,143,1261.26
1924,72,35,18,finance,Trondheim,272,1942.5
1925,62,32,14,finance,Trondheim,212,1557.36
1926,17,9,5,finance,Trondheim,49,394.94
1927,46,23,14,finance,Trondheim,128,941.22
1928,68,33,15,finance,Trondheim,195,1948.8
1929,68,31,17,finance,Trondheim,224,1672.72
1930,60,30,18,finance,Trondheim,139,1375.92
1931,54,28,16,finance,Trondheim,194,1303.4
1932,88,39,21,finance,Trondheim,276,2299.92
1933,15,7,3,finance,Trondheim,46,378
1934,74,41,21,finance,Trondheim,266,2170.56
1935,19,8,4,finance,Trondheim,40,364.56
1936,72,31,19,finance,Trondheim,189,1571.36
1937,54,22,14,finance,Trondheim,163,1197
1938,46,23,14,finance,Trondheim,119,999.32
1939,41,23,12,finance,Trondheim,133,1191.68
1940,18,7,5,finance,Trondheim,56,420
1941,41,24,12,finance,Trondheim,117,948.64
1942,44,18,11,finance,Trondheim,105,1022
1943,42,24,11,finance,Trondheim,132,1218.14
1944,33,19,10,finance,Trondheim,122,850.64
1945,53,22,13,finance,Trondheim,168,1281.28
1946,71,38,16,finance,Trondheim,253,1732.5
1947,47,21,11,finance,Trondheim,169,1327.2
1948,74,42,22,finance,Trondheim,203,1545.6
1949,88,45,24,finance,Trondheim,235,2044.14
1950,75,30,21,finance,Trondheim,250,1922.76
1951,70,36,15,finance,Trondheim,261,1897.28
1952,59,27,14,finance,Trondheim,195,1610
1953,40,17,12,finance,Trondheim,82,772.8
1954,72,33,20,finance,Trondheim,246,1697.5
1955,21,12,6,finance,Trondheim,64,524.16
1956,81,37,21,finance,Trondheim,302,2257.36
1957,33,20,7,finance,Trondheim,101,672
1958,29,17,8,finance,Trondheim,90,703.08
1959,16,7,5,finance,Trondheim,43,368.48
1960,78,32,22,finance,Trondheim,249,2217.6
1961,42,20,12,finance,Trondheim,120,922.04
1962,30,15,8,finance,Trondheim,91,630.7
1963,78,45,17,finance,Trondheim,258,2195.2
1964,74,42,18,finance,Trondheim,265,2251.2
1965,54,29,16,finance,Trondheim,146,1372.14
1966,17,9,4,finance,Trondheim,57,499.8
1967,17,10,4,finance,Trondheim,77,516.46
1968,76,41,16,finance,Trondheim,332,2234.4
1969,82,48,18,finance,Trondheim,266,2444.96
1970,55,29,15,finance,Trondheim,121,1122.66
1971,33,20,9,finance,Trondheim,134,911.4
1972,90,40,19,finance,Trondheim,244,1877.4
1973,60,25,13,finance,Trondheim,163,1605.24
1974,37,22,11,finance,Trondheim,101,872.2
1975,44,18,11,finance,Trondheim,100,970.9
1976,69,32,19,finance,Trondheim,242,1881.6
1977,50,21,12,finance,Trondheim,179,1278.2
1978,26,13,6,finance,Trondheim,85,617.4
1979,70,29,15,finance,Trondheim,220,1675.8
1980,73,32,16,finance,Trondheim,275,1914.22
1981,24,12,6,finance,Trondheim,52,488.04
1982,67,35,15,finance,Trondheim,197,1621.62
1983,36,15,8,finance,Trondheim,143,958.16
1984,50,24,11,finance,Trondheim,134,1261.4
1985,65,31,19,finance,Trondheim,275,1932
1986,70,41,15,finance,Trondheim,228,2116.8
1987,64,29,17,finance,Trondheim,144,1293.6
1988,89,53,26,finance,Trondheim,221,2210.88
1989,68,32,19,finance,Trondheim,172,1416.1
1990,88,41,23,finance,Trondheim,215,2149.28
1991,65,26,17,finance,Trondheim,167,1406.16
1992,40,18,9,finance,Trondheim,142,1003.66
1993,26,14,7,finance,Trondheim,84,658
1994,56,22,16,finance,Trondheim,161,1250.2
1995,57,23,15,finance,Trondheim,161,1396.5
1996,59,35,14,finance,Trondheim,173,1557.36
1997,49,29,13,finance,Trondheim,178,1426.88
1998,58,24,13,finance,Trondheim,214,1569.4
1999,79,36,21,finance,Trondheim,217,1580.32
2000,83,34,21,finance,Trondheim,303,2125.2
